"Step","1873380_2 - train/loss","1873380_2 - train/loss__MIN","1873380_2 - train/loss__MAX","4395274 - train/loss","4395274 - train/loss__MIN","4395274 - train/loss__MAX","1940028_1 - train/loss","1940028_1 - train/loss__MIN","1940028_1 - train/loss__MAX","4520555_1 - train/loss","4520555_1 - train/loss__MIN","4520555_1 - train/loss__MAX","2536305_1 - train/loss","2536305_1 - train/loss__MIN","2536305_1 - train/loss__MAX","2536333_1 - train/loss","2536333_1 - train/loss__MIN","2536333_1 - train/loss__MAX","1940035_0 - train/loss","1940035_0 - train/loss__MIN","1940035_0 - train/loss__MAX"
"186500","5597.9013671875","5597.9013671875","5597.9013671875","5062.53759765625","5062.53759765625","5062.53759765625","5834.169921875","5834.169921875","5834.169921875","6214.62353515625","6214.62353515625","6214.62353515625","7165.5341796875","7165.5341796875","7165.5341796875","7852.9189453125","7852.9189453125","7852.9189453125","6318.9658203125","6318.9658203125","6318.9658203125"
"186600","5523.09228515625","5523.09228515625","5523.09228515625","5098.857421875","5098.857421875","5098.857421875","5796.9033203125","5796.9033203125","5796.9033203125","6130.849609375","6130.849609375","6130.849609375","6930.4404296875","6930.4404296875","6930.4404296875","7698.09765625","7698.09765625","7698.09765625","6354.94140625","6354.94140625","6354.94140625"
"186700","5501.48828125","5501.48828125","5501.48828125","5135.36669921875","5135.36669921875","5135.36669921875","5745.498046875","5745.498046875","5745.498046875","6134.98876953125","6134.98876953125","6134.98876953125","6970.5400390625","6970.5400390625","6970.5400390625","7779.2939453125","7779.2939453125","7779.2939453125","6347.6826171875","6347.6826171875","6347.6826171875"
"186800","5470.1435546875","5470.1435546875","5470.1435546875","5215.59326171875","5215.59326171875","5215.59326171875","5777.455078125","5777.455078125","5777.455078125","6153.4814453125","6153.4814453125","6153.4814453125","7306.5712890625","7306.5712890625","7306.5712890625","7786.29296875","7786.29296875","7786.29296875","6285.5498046875","6285.5498046875","6285.5498046875"
"186900","5454.89501953125","5454.89501953125","5454.89501953125","5106.32763671875","5106.32763671875","5106.32763671875","5559.427734375","5559.427734375","5559.427734375","6113.81640625","6113.81640625","6113.81640625","6554.0439453125","6554.0439453125","6554.0439453125","7423.93896484375","7423.93896484375","7423.93896484375","6203.62451171875","6203.62451171875","6203.62451171875"
"187000","5434.865234375","5434.865234375","5434.865234375","5101.654296875","5101.654296875","5101.654296875","5733.45361328125","5733.45361328125","5733.45361328125","6231.21142578125","6231.21142578125","6231.21142578125","7058.9423828125","7058.9423828125","7058.9423828125","7247.876953125","7247.876953125","7247.876953125","6017.0185546875","6017.0185546875","6017.0185546875"
"187100","5208.55517578125","5208.55517578125","5208.55517578125","5200.77001953125","5200.77001953125","5200.77001953125","5765.017578125","5765.017578125","5765.017578125","6266.7607421875","6266.7607421875","6266.7607421875","7224.13427734375","7224.13427734375","7224.13427734375","7402.66357421875","7402.66357421875","7402.66357421875","6097.06103515625","6097.06103515625","6097.06103515625"
"187200","5209.11572265625","5209.11572265625","5209.11572265625","5131.1337890625","5131.1337890625","5131.1337890625","5580.33740234375","5580.33740234375","5580.33740234375","6265.330078125","6265.330078125","6265.330078125","7219.3837890625","7219.3837890625","7219.3837890625","7765.9970703125","7765.9970703125","7765.9970703125","6211.35791015625","6211.35791015625","6211.35791015625"
"187300","5213.12353515625","5213.12353515625","5213.12353515625","5112.1591796875","5112.1591796875","5112.1591796875","5788.6513671875","5788.6513671875","5788.6513671875","6434.18115234375","6434.18115234375","6434.18115234375","7224.53173828125","7224.53173828125","7224.53173828125","7690.67822265625","7690.67822265625","7690.67822265625","6227.42041015625","6227.42041015625","6227.42041015625"
"187400","5075.32568359375","5075.32568359375","5075.32568359375","5077.28125","5077.28125","5077.28125","5767.00927734375","5767.00927734375","5767.00927734375","6523.0224609375","6523.0224609375","6523.0224609375","7289.15185546875","7289.15185546875","7289.15185546875","7735.7685546875","7735.7685546875","7735.7685546875","6206.7275390625","6206.7275390625","6206.7275390625"
"187500","4955.68603515625","4955.68603515625","4955.68603515625","5033.58935546875","5033.58935546875","5033.58935546875","5892.61865234375","5892.61865234375","5892.61865234375","6515.77392578125","6515.77392578125","6515.77392578125","7280.328125","7280.328125","7280.328125","7447.49267578125","7447.49267578125","7447.49267578125","6122.076171875","6122.076171875","6122.076171875"
"187600","5319.541015625","5319.541015625","5319.541015625","4980.361328125","4980.361328125","4980.361328125","5957.3037109375","5957.3037109375","5957.3037109375","6559.0595703125","6559.0595703125","6559.0595703125","7284.58056640625","7284.58056640625","7284.58056640625","7185.20263671875","7185.20263671875","7185.20263671875","6099.3369140625","6099.3369140625","6099.3369140625"
"187700","5448.55126953125","5448.55126953125","5448.55126953125","4971.943359375","4971.943359375","4971.943359375","5592.0908203125","5592.0908203125","5592.0908203125","6505.92138671875","6505.92138671875","6505.92138671875","7282.2841796875","7282.2841796875","7282.2841796875","7276.240234375","7276.240234375","7276.240234375","5998.083984375","5998.083984375","5998.083984375"
"187800","5403.04248046875","5403.04248046875","5403.04248046875","4945.53271484375","4945.53271484375","4945.53271484375","5955.11865234375","5955.11865234375","5955.11865234375","6501.67138671875","6501.67138671875","6501.67138671875","6929.21484375","6929.21484375","6929.21484375","7478.1875","7478.1875","7478.1875","6012.7080078125","6012.7080078125","6012.7080078125"
"187900","5461.4306640625","5461.4306640625","5461.4306640625","5011.1435546875","5011.1435546875","5011.1435546875","6036.974609375","6036.974609375","6036.974609375","6325.111328125","6325.111328125","6325.111328125","7406.23486328125","7406.23486328125","7406.23486328125","7517.75439453125","7517.75439453125","7517.75439453125","6081.36376953125","6081.36376953125","6081.36376953125"
"188000","5454.80517578125","5454.80517578125","5454.80517578125","4991.71484375","4991.71484375","4991.71484375","5790.08642578125","5790.08642578125","5790.08642578125","6339.78271484375","6339.78271484375","6339.78271484375","7167.24609375","7167.24609375","7167.24609375","7466.81494140625","7466.81494140625","7466.81494140625","6076.9599609375","6076.9599609375","6076.9599609375"
"188100","5408.1376953125","5408.1376953125","5408.1376953125","4916.72119140625","4916.72119140625","4916.72119140625","5843.57861328125","5843.57861328125","5843.57861328125","6366.56884765625","6366.56884765625","6366.56884765625","6995.923828125","6995.923828125","6995.923828125","7225.314453125","7225.314453125","7225.314453125","6065.26318359375","6065.26318359375","6065.26318359375"
"188200","5229.51611328125","5229.51611328125","5229.51611328125","4982.97412109375","4982.97412109375","4982.97412109375","5812.7861328125","5812.7861328125","5812.7861328125","6413.6357421875","6413.6357421875","6413.6357421875","7011.07080078125","7011.07080078125","7011.07080078125","7472.62890625","7472.62890625","7472.62890625","6097.02294921875","6097.02294921875","6097.02294921875"
"188300","5299.34326171875","5299.34326171875","5299.34326171875","4889.97509765625","4889.97509765625","4889.97509765625","5499.89892578125","5499.89892578125","5499.89892578125","6363.51708984375","6363.51708984375","6363.51708984375","6883.3076171875","6883.3076171875","6883.3076171875","7573.87109375","7573.87109375","7573.87109375","6117.00390625","6117.00390625","6117.00390625"
"188400","5295.31494140625","5295.31494140625","5295.31494140625","4989.17529296875","4989.17529296875","4989.17529296875","5828.97998046875","5828.97998046875","5828.97998046875","6270.82080078125","6270.82080078125","6270.82080078125","7031.03271484375","7031.03271484375","7031.03271484375","7592.27197265625","7592.27197265625","7592.27197265625","5784.2080078125","5784.2080078125","5784.2080078125"
"188500","5169.833984375","5169.833984375","5169.833984375","5042.5146484375","5042.5146484375","5042.5146484375","5700.42919921875","5700.42919921875","5700.42919921875","6303.68017578125","6303.68017578125","6303.68017578125","6897.08935546875","6897.08935546875","6897.08935546875","7578.50439453125","7578.50439453125","7578.50439453125","5643.96484375","5643.96484375","5643.96484375"
"188600","5253.94482421875","5253.94482421875","5253.94482421875","5100.18798828125","5100.18798828125","5100.18798828125","5699.7236328125","5699.7236328125","5699.7236328125","6336.3486328125","6336.3486328125","6336.3486328125","6792.15478515625","6792.15478515625","6792.15478515625","7623.41015625","7623.41015625","7623.41015625","5504.759765625","5504.759765625","5504.759765625"
"188700","5148.4658203125","5148.4658203125","5148.4658203125","5080.810546875","5080.810546875","5080.810546875","5718.177734375","5718.177734375","5718.177734375","6298.0263671875","6298.0263671875","6298.0263671875","6198.552734375","6198.552734375","6198.552734375","7492.02685546875","7492.02685546875","7492.02685546875","5585.93603515625","5585.93603515625","5585.93603515625"
"188800","5204.28564453125","5204.28564453125","5204.28564453125","4934.60107421875","4934.60107421875","4934.60107421875","5626.80615234375","5626.80615234375","5626.80615234375","6295.912109375","6295.912109375","6295.912109375","6443.85888671875","6443.85888671875","6443.85888671875","7549.0126953125","7549.0126953125","7549.0126953125","5917.53076171875","5917.53076171875","5917.53076171875"
"188900","5300.259765625","5300.259765625","5300.259765625","5034.76416015625","5034.76416015625","5034.76416015625","5659.10986328125","5659.10986328125","5659.10986328125","6317.55615234375","6317.55615234375","6317.55615234375","6671.22802734375","6671.22802734375","6671.22802734375","7621.35498046875","7621.35498046875","7621.35498046875","5926.28564453125","5926.28564453125","5926.28564453125"
"189000","5363.00634765625","5363.00634765625","5363.00634765625","4978.64892578125","4978.64892578125","4978.64892578125","5667.64013671875","5667.64013671875","5667.64013671875","6339.52734375","6339.52734375","6339.52734375","6544.8642578125","6544.8642578125","6544.8642578125","7674.53955078125","7674.53955078125","7674.53955078125","6080.646484375","6080.646484375","6080.646484375"
"189100","5328.2900390625","5328.2900390625","5328.2900390625","4962.73193359375","4962.73193359375","4962.73193359375","5773.30126953125","5773.30126953125","5773.30126953125","6370.744140625","6370.744140625","6370.744140625","6615.0966796875","6615.0966796875","6615.0966796875","7726.142578125","7726.142578125","7726.142578125","6071.37353515625","6071.37353515625","6071.37353515625"
"189200","5321.81201171875","5321.81201171875","5321.81201171875","4930.28125","4930.28125","4930.28125","5804.21728515625","5804.21728515625","5804.21728515625","6393.740234375","6393.740234375","6393.740234375","6926.75048828125","6926.75048828125","6926.75048828125","7676.62451171875","7676.62451171875","7676.62451171875","6065.74560546875","6065.74560546875","6065.74560546875"
"189300","5319.935546875","5319.935546875","5319.935546875","4973.54443359375","4973.54443359375","4973.54443359375","5745.5673828125","5745.5673828125","5745.5673828125","6353.916015625","6353.916015625","6353.916015625","6936.54248046875","6936.54248046875","6936.54248046875","7573.77490234375","7573.77490234375","7573.77490234375","6090.46728515625","6090.46728515625","6090.46728515625"
"189400","5307.361328125","5307.361328125","5307.361328125","4955.11767578125","4955.11767578125","4955.11767578125","5623.6474609375","5623.6474609375","5623.6474609375","6374.9638671875","6374.9638671875","6374.9638671875","6958.15771484375","6958.15771484375","6958.15771484375","7642.8681640625","7642.8681640625","7642.8681640625","6080.32373046875","6080.32373046875","6080.32373046875"
"189500","5374.3125","5374.3125","5374.3125","4987.81005859375","4987.81005859375","4987.81005859375","5698.00146484375","5698.00146484375","5698.00146484375","6319.37109375","6319.37109375","6319.37109375","6403.01171875","6403.01171875","6403.01171875","7651.95703125","7651.95703125","7651.95703125","6073.63232421875","6073.63232421875","6073.63232421875"
"189600","5451.91015625","5451.91015625","5451.91015625","4906.29296875","4906.29296875","4906.29296875","5582.07763671875","5582.07763671875","5582.07763671875","6168.2626953125","6168.2626953125","6168.2626953125","6338.33056640625","6338.33056640625","6338.33056640625","7645.82861328125","7645.82861328125","7645.82861328125","6133.18115234375","6133.18115234375","6133.18115234375"
"189700","5352.5400390625","5352.5400390625","5352.5400390625","4918.39453125","4918.39453125","4918.39453125","5683.419921875","5683.419921875","5683.419921875","6106.2568359375","6106.2568359375","6106.2568359375","6893.814453125","6893.814453125","6893.814453125","7661.3056640625","7661.3056640625","7661.3056640625","6186.06396484375","6186.06396484375","6186.06396484375"
"189800","5351.794921875","5351.794921875","5351.794921875","4943.689453125","4943.689453125","4943.689453125","5744.16015625","5744.16015625","5744.16015625","6117.6005859375","6117.6005859375","6117.6005859375","6797.33251953125","6797.33251953125","6797.33251953125","7629.814453125","7629.814453125","7629.814453125","6064.2060546875","6064.2060546875","6064.2060546875"
"189900","5388.8935546875","5388.8935546875","5388.8935546875","4966.630859375","4966.630859375","4966.630859375","5812.46142578125","5812.46142578125","5812.46142578125","6163.72998046875","6163.72998046875","6163.72998046875","7113.220703125","7113.220703125","7113.220703125","7664.56201171875","7664.56201171875","7664.56201171875","6051.96826171875","6051.96826171875","6051.96826171875"
