"Step","1873380_2 - train/loss_contrastive","1873380_2 - train/loss_contrastive__MIN","1873380_2 - train/loss_contrastive__MAX","4395274 - train/loss_contrastive","4395274 - train/loss_contrastive__MIN","4395274 - train/loss_contrastive__MAX","1940028_1 - train/loss_contrastive","1940028_1 - train/loss_contrastive__MIN","1940028_1 - train/loss_contrastive__MAX","4520555_1 - train/loss_contrastive","4520555_1 - train/loss_contrastive__MIN","4520555_1 - train/loss_contrastive__MAX","2536305_1 - train/loss_contrastive","2536305_1 - train/loss_contrastive__MIN","2536305_1 - train/loss_contrastive__MAX","2536333_1 - train/loss_contrastive","2536333_1 - train/loss_contrastive__MIN","2536333_1 - train/loss_contrastive__MAX","1940035_0 - train/loss_contrastive","1940035_0 - train/loss_contrastive__MIN","1940035_0 - train/loss_contrastive__MAX"
"295100","4861.97265625","4861.97265625","4861.97265625","4659.84375","4659.84375","4659.84375","5248.291015625","5248.291015625","5248.291015625","5764.10205078125","5764.10205078125","5764.10205078125","6210.28759765625","6210.28759765625","6210.28759765625","6730.50830078125","6730.50830078125","6730.50830078125","5584.8525390625","5584.8525390625","5584.8525390625"
"295200","4845.7138671875","4845.7138671875","4845.7138671875","4574.3994140625","4574.3994140625","4574.3994140625","5050.8974609375","5050.8974609375","5050.8974609375","5643.85009765625","5643.85009765625","5643.85009765625","6975.35791015625","6975.35791015625","6975.35791015625","6872.24072265625","6872.24072265625","6872.24072265625","5579.93798828125","5579.93798828125","5579.93798828125"
"295300","4824.2626953125","4824.2626953125","4824.2626953125","4633.70751953125","4633.70751953125","4633.70751953125","5249.3779296875","5249.3779296875","5249.3779296875","5587.2861328125","5587.2861328125","5587.2861328125","6769.94384765625","6769.94384765625","6769.94384765625","6923.0185546875","6923.0185546875","6923.0185546875","5508.41796875","5508.41796875","5508.41796875"
"295400","4958.74267578125","4958.74267578125","4958.74267578125","4634.42138671875","4634.42138671875","4634.42138671875","5119.1298828125","5119.1298828125","5119.1298828125","5630.81005859375","5630.81005859375","5630.81005859375","6709.49365234375","6709.49365234375","6709.49365234375","7078.169921875","7078.169921875","7078.169921875","5502.16064453125","5502.16064453125","5502.16064453125"
"295500","4968.18310546875","4968.18310546875","4968.18310546875","4587.1787109375","4587.1787109375","4587.1787109375","5145.185546875","5145.185546875","5145.185546875","5645.0849609375","5645.0849609375","5645.0849609375","6087.357421875","6087.357421875","6087.357421875","7075.65185546875","7075.65185546875","7075.65185546875","5539.23486328125","5539.23486328125","5539.23486328125"
"295600","4795.49169921875","4795.49169921875","4795.49169921875","4588.58251953125","4588.58251953125","4588.58251953125","5175.9560546875","5175.9560546875","5175.9560546875","5871.35205078125","5871.35205078125","5871.35205078125","6026.5517578125","6026.5517578125","6026.5517578125","7077.54541015625","7077.54541015625","7077.54541015625","5567.724609375","5567.724609375","5567.724609375"
"295700","4777.19140625","4777.19140625","4777.19140625","4574.40576171875","4574.40576171875","4574.40576171875","5113.61865234375","5113.61865234375","5113.61865234375","5869.541015625","5869.541015625","5869.541015625","6411.736328125","6411.736328125","6411.736328125","7075.6142578125","7075.6142578125","7075.6142578125","5619.92138671875","5619.92138671875","5619.92138671875"
"295800","4795.18798828125","4795.18798828125","4795.18798828125","4590.767578125","4590.767578125","4590.767578125","5046.89892578125","5046.89892578125","5046.89892578125","5760.41943359375","5760.41943359375","5760.41943359375","6455.72509765625","6455.72509765625","6455.72509765625","7089.5732421875","7089.5732421875","7089.5732421875","5577.349609375","5577.349609375","5577.349609375"
"295900","4748.90234375","4748.90234375","4748.90234375","4482.185546875","4482.185546875","4482.185546875","5328.70361328125","5328.70361328125","5328.70361328125","5712.54833984375","5712.54833984375","5712.54833984375","6420.1962890625","6420.1962890625","6420.1962890625","7090.23681640625","7090.23681640625","7090.23681640625","5561.3017578125","5561.3017578125","5561.3017578125"
"296000","4969.97265625","4969.97265625","4969.97265625","4519.2919921875","4519.2919921875","4519.2919921875","5501.5986328125","5501.5986328125","5501.5986328125","5779.806640625","5779.806640625","5779.806640625","5966.748046875","5966.748046875","5966.748046875","7149.19921875","7149.19921875","7149.19921875","5636.7880859375","5636.7880859375","5636.7880859375"
"296100","4840.50048828125","4840.50048828125","4840.50048828125","4428.076171875","4428.076171875","4428.076171875","5081.92431640625","5081.92431640625","5081.92431640625","5763.736328125","5763.736328125","5763.736328125","5813.45166015625","5813.45166015625","5813.45166015625","6921.37890625","6921.37890625","6921.37890625","5610.60009765625","5610.60009765625","5610.60009765625"
"296200","4846.14111328125","4846.14111328125","4846.14111328125","4428.30029296875","4428.30029296875","4428.30029296875","5194.98388671875","5194.98388671875","5194.98388671875","5730.10888671875","5730.10888671875","5730.10888671875","6142.9501953125","6142.9501953125","6142.9501953125","6555.23046875","6555.23046875","6555.23046875","5630.66796875","5630.66796875","5630.66796875"
"296300","4905.8447265625","4905.8447265625","4905.8447265625","4426.4599609375","4426.4599609375","4426.4599609375","5284.927734375","5284.927734375","5284.927734375","5747.42626953125","5747.42626953125","5747.42626953125","6338.55517578125","6338.55517578125","6338.55517578125","6889.125","6889.125","6889.125","5658.54931640625","5658.54931640625","5658.54931640625"
"296400","4897.45703125","4897.45703125","4897.45703125","4451.05029296875","4451.05029296875","4451.05029296875","5064.2958984375","5064.2958984375","5064.2958984375","5515.81884765625","5515.81884765625","5515.81884765625","6363.98046875","6363.98046875","6363.98046875","7014.2060546875","7014.2060546875","7014.2060546875","5676.3837890625","5676.3837890625","5676.3837890625"
"296500","4769.25927734375","4769.25927734375","4769.25927734375","4474.27587890625","4474.27587890625","4474.27587890625","5206.12060546875","5206.12060546875","5206.12060546875","5488.80615234375","5488.80615234375","5488.80615234375","6370.52978515625","6370.52978515625","6370.52978515625","7152.9462890625","7152.9462890625","7152.9462890625","5696.90478515625","5696.90478515625","5696.90478515625"
"296600","4823.7197265625","4823.7197265625","4823.7197265625","4425.587890625","4425.587890625","4425.587890625","5272.07080078125","5272.07080078125","5272.07080078125","5891.72705078125","5891.72705078125","5891.72705078125","6264.26806640625","6264.26806640625","6264.26806640625","7130.2138671875","7130.2138671875","7130.2138671875","5694.865234375","5694.865234375","5694.865234375"
"296700","4792.42236328125","4792.42236328125","4792.42236328125","4410.79736328125","4410.79736328125","4410.79736328125","5526.77001953125","5526.77001953125","5526.77001953125","5936.94677734375","5936.94677734375","5936.94677734375","6659.89892578125","6659.89892578125","6659.89892578125","7093.6962890625","7093.6962890625","7093.6962890625","5639.6611328125","5639.6611328125","5639.6611328125"
"296800","4869.78759765625","4869.78759765625","4869.78759765625","4569.00634765625","4569.00634765625","4569.00634765625","5384.1376953125","5384.1376953125","5384.1376953125","5804.98876953125","5804.98876953125","5804.98876953125","6441.32666015625","6441.32666015625","6441.32666015625","7148.0576171875","7148.0576171875","7148.0576171875","5572.54443359375","5572.54443359375","5572.54443359375"
"296900","4878.08837890625","4878.08837890625","4878.08837890625","4487.43798828125","4487.43798828125","4487.43798828125","5373.52978515625","5373.52978515625","5373.52978515625","5476.46435546875","5476.46435546875","5476.46435546875","6270.24853515625","6270.24853515625","6270.24853515625","7207.48681640625","7207.48681640625","7207.48681640625","5608.83056640625","5608.83056640625","5608.83056640625"
"297000","4853.765625","4853.765625","4853.765625","4527.05322265625","4527.05322265625","4527.05322265625","5335.72509765625","5335.72509765625","5335.72509765625","5488.103515625","5488.103515625","5488.103515625","6358.837890625","6358.837890625","6358.837890625","7084.94384765625","7084.94384765625","7084.94384765625","5614.81494140625","5614.81494140625","5614.81494140625"
"297100","4766.20703125","4766.20703125","4766.20703125","4511.0224609375","4511.0224609375","4511.0224609375","5536.30859375","5536.30859375","5536.30859375","5724.740234375","5724.740234375","5724.740234375","6490.52734375","6490.52734375","6490.52734375","7051.220703125","7051.220703125","7051.220703125","5693.15380859375","5693.15380859375","5693.15380859375"
"297200","4867.55126953125","4867.55126953125","4867.55126953125","4502.81005859375","4502.81005859375","4502.81005859375","5279.91748046875","5279.91748046875","5279.91748046875","5758.56640625","5758.56640625","5758.56640625","6299.09130859375","6299.09130859375","6299.09130859375","7011.27685546875","7011.27685546875","7011.27685546875","5689.537109375","5689.537109375","5689.537109375"
"297300","4869.6494140625","4869.6494140625","4869.6494140625","4573.8603515625","4573.8603515625","4573.8603515625","5341.5185546875","5341.5185546875","5341.5185546875","5784.7099609375","5784.7099609375","5784.7099609375","6250.2119140625","6250.2119140625","6250.2119140625","7092.025390625","7092.025390625","7092.025390625","5829.52197265625","5829.52197265625","5829.52197265625"
"297400","4781.38916015625","4781.38916015625","4781.38916015625","4493.79541015625","4493.79541015625","4493.79541015625","5355.8876953125","5355.8876953125","5355.8876953125","5758.46630859375","5758.46630859375","5758.46630859375","6221.2216796875","6221.2216796875","6221.2216796875","7081.908203125","7081.908203125","7081.908203125","5724.4775390625","5724.4775390625","5724.4775390625"
"297500","4737.16748046875","4737.16748046875","4737.16748046875","4414.32080078125","4414.32080078125","4414.32080078125","5341.25390625","5341.25390625","5341.25390625","5760.80859375","5760.80859375","5760.80859375","6361.25244140625","6361.25244140625","6361.25244140625","7120.787109375","7120.787109375","7120.787109375","5676.7099609375","5676.7099609375","5676.7099609375"
"297600","4831.9970703125","4831.9970703125","4831.9970703125","4451.87109375","4451.87109375","4451.87109375","5276.3564453125","5276.3564453125","5276.3564453125","5680.501953125","5680.501953125","5680.501953125","6405.18603515625","6405.18603515625","6405.18603515625","7155.19189453125","7155.19189453125","7155.19189453125","5520.24853515625","5520.24853515625","5520.24853515625"
"297700","4886.93994140625","4886.93994140625","4886.93994140625","4560.94482421875","4560.94482421875","4560.94482421875","5203.50927734375","5203.50927734375","5203.50927734375","5752.2216796875","5752.2216796875","5752.2216796875","6152.94384765625","6152.94384765625","6152.94384765625","7172.654296875","7172.654296875","7172.654296875","5434.947265625","5434.947265625","5434.947265625"
"297800","4858.1533203125","4858.1533203125","4858.1533203125","4571.77734375","4571.77734375","4571.77734375","5194.09521484375","5194.09521484375","5194.09521484375","5713.13818359375","5713.13818359375","5713.13818359375","6114.8974609375","6114.8974609375","6114.8974609375","7170.39794921875","7170.39794921875","7170.39794921875","5493.72265625","5493.72265625","5493.72265625"
"297900","4777.966796875","4777.966796875","4777.966796875","4544.15576171875","4544.15576171875","4544.15576171875","5056.1611328125","5056.1611328125","5056.1611328125","5720.21826171875","5720.21826171875","5720.21826171875","5932.02001953125","5932.02001953125","5932.02001953125","7200.662109375","7200.662109375","7200.662109375","5558.2607421875","5558.2607421875","5558.2607421875"
"298000","4853.24072265625","4853.24072265625","4853.24072265625","4419.7158203125","4419.7158203125","4419.7158203125","4899.2783203125","4899.2783203125","4899.2783203125","5724.29296875","5724.29296875","5724.29296875","6024.19482421875","6024.19482421875","6024.19482421875","7239.43310546875","7239.43310546875","7239.43310546875","5604.14990234375","5604.14990234375","5604.14990234375"
"298100","4793.9306640625","4793.9306640625","4793.9306640625","4495.75927734375","4495.75927734375","4495.75927734375","5225.12744140625","5225.12744140625","5225.12744140625","5704.94384765625","5704.94384765625","5704.94384765625","6180.5576171875","6180.5576171875","6180.5576171875","7229.064453125","7229.064453125","7229.064453125","5685.14892578125","5685.14892578125","5685.14892578125"
"298200","4705.21875","4705.21875","4705.21875","4452.73291015625","4452.73291015625","4452.73291015625","5265.74755859375","5265.74755859375","5265.74755859375","5452.2685546875","5452.2685546875","5452.2685546875","6093.11181640625","6093.11181640625","6093.11181640625","7228.60107421875","7228.60107421875","7228.60107421875","5691.298828125","5691.298828125","5691.298828125"
"298300","4880.39794921875","4880.39794921875","4880.39794921875","4492.37158203125","4492.37158203125","4492.37158203125","5304.83984375","5304.83984375","5304.83984375","5394.54443359375","5394.54443359375","5394.54443359375","5907.0576171875","5907.0576171875","5907.0576171875","7215.1357421875","7215.1357421875","7215.1357421875","5683.173828125","5683.173828125","5683.173828125"
"298400","4902.744140625","4902.744140625","4902.744140625","4490.2001953125","4490.2001953125","4490.2001953125","5193.70703125","5193.70703125","5193.70703125","5261.31640625","5261.31640625","5261.31640625","6181.4306640625","6181.4306640625","6181.4306640625","7223.17041015625","7223.17041015625","7223.17041015625","5714.0087890625","5714.0087890625","5714.0087890625"
"298500","4906.6044921875","4906.6044921875","4906.6044921875","4555.91748046875","4555.91748046875","4555.91748046875","5290.02392578125","5290.02392578125","5290.02392578125","5252.984375","5252.984375","5252.984375","6427.615234375","6427.615234375","6427.615234375","7256.63134765625","7256.63134765625","7256.63134765625","5743.55859375","5743.55859375","5743.55859375"
